"AÑO","PERIODO","FECHA.ENVIO","CODIGO.ENTIDAD","ENTIDAD","CODIGO.LINEA","LINEA.INTERVENCION","CODIGO.SERVICIO","NOMBRE.SERVICIO","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","CODIGO.CENTRO.ATENCION","NOMBRE.CENTRO.ATENCION","N..DE.CEM","N..CASOS.ATENDIDOS...HOMBRES...TOTAL","N..CASOS.ATENDIDOS...MUJERES...TOTAL","N..CASOS.ATENDIDOS...VIOLENCIA.PSICOLOGICA","N..CASOS.ATENDIDOS...VIOLENCIA.FISICA","N..CASOS.ATENDIDOS...VIOLENCIA.SEXUAL"
2012,"ENE - DIC","5/01/2013","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",190201,"PASCO","DANIEL ALCIDES CARRIÓN","YANAHUANCA","CEM168","DANIEL ALCIDES CARRION",1,0,6,4,2,0
2012,"ENE - DIC","5/01/2013","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",230301,"TACNA","JORGE BASADRE","LOCUMBA","CEM169","JORGE BASADRE",1,1,4,1,2,2
2012,"ENE - DIC","5/01/2013","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120606,"JUNÍN","SATIPO","PANGOA","CEM171","PANGOA",1,3,16,2,12,5
2012,"ENE - DIC","5/01/2013","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50407,"AYACUCHO","HUANTA","SIVIA","CEM172","SIVIA",1,0,4,4,0,0
2012,"ENE - DIC","5/01/2013","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80401,"CUSCO","CALCA","CALCA","CEM173","CALCA",1,2,5,4,0,3
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",30101,"APURÍMAC","ABANCAY","ABANCAY","CEM001","ABANCAY",1,8,140,124,23,1
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",90201,"HUANCAVELICA","ACOBAMBA","ACOBAMBA","CEM002","ACOBAMBA",1,15,156,50,105,16
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",100201,"HUÁNUCO","AMBO","AMBO","CEM003","AMBO",1,26,190,81,117,18
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",30201,"APURÍMAC","ANDAHUAYLAS","ANDAHUAYLAS","CEM004","ANDAHUAYLAS",1,54,312,273,74,19
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",30301,"APURÍMAC","ANTABAMBA","ANTABAMBA","CEM005","ANTABAMBA",1,17,84,43,56,2
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",200201,"PIURA","AYABACA","AYABACA","CEM006","AYABACA",1,12,140,46,87,19
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50101,"AYACUCHO","HUAMANGA","AYACUCHO","CEM007","HUAMANGA",1,21,407,237,171,20
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",10201,"AMAZONAS","BAGUA","BAGUA","CEM008","BAGUA",1,50,169,98,86,35
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","CEM009","CAJAMARCA",1,48,256,181,110,13
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",70101,"CALLAO","CALLAO","CALLAO","CEM010","CALLAO",1,54,227,151,77,53
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",40201,"AREQUIPA","CAMANÁ","CAMANÁ","CEM011","CAMANA",1,69,261,137,143,50
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50201,"AYACUCHO","CANGALLO","CANGALLO","CEM012","CANGALLO",1,32,189,84,110,27
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150507,"LIMA PROVINCIAS","CAÑETE","IMPERIAL","CEM013","IMPERIAL",1,98,390,254,177,57
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150106,"LIMA METROPOLITANA","LIMA","CARABAYLLO","CEM014","CARABAYLLO",1,41,263,105,125,74
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",40101,"AREQUIPA","AREQUIPA","AREQUIPA","CEM015","AREQUIPA",1,26,555,303,211,67
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",10101,"AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","CEM016","CHACHAPOYAS",1,20,151,84,74,13
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120301,"JUNÍN","CHANCHAMAYO","CHANCHAMAYO","CEM017","CHANCHAMAYO",1,33,306,125,134,80
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","CEM018","CHICLAYO",1,35,268,221,55,27
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120107,"JUNÍN","HUANCAYO","CHILCA","CEM019","CHILCA",1,83,425,339,138,31
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",21801,"ÁNCASH","SANTA","CHIMBOTE","CEM020","CHIMBOTE",1,21,168,158,27,4
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",30601,"APURÍMAC","CHINCHEROS","CHINCHEROS","CEM021","CHINCHEROS",1,58,308,197,142,27
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",40501,"AREQUIPA","CAYLLOMA","CHIVAY","CEM022","CHIVAY",1,6,96,37,55,10
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",130203,"LA LIBERTAD","ASCOPE","CHOCOPE","CEM023","CHOCOPE",1,108,304,138,206,68
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60401,"CAJAMARCA","CHOTA","CHOTA","CEM024","CHOTA",1,34,174,100,92,16
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",200401,"PIURA","MORROPÓN","CHULUCANAS","CEM025","CHULUCANAS",1,48,364,250,146,16
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80701,"CUSCO","CHUMBIVILCAS","SANTO TOMÁS","CEM026","CHUMBIVILCAS",1,45,202,68,148,31
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",30701,"APURÍMAC","GRAU","CHUQUIBAMBILLA","CEM027","CHUQUIBAMBILLA",1,21,92,30,75,8
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",90501,"HUANCAVELICA","CHURCAMPA","CHURCAMPA","CEM028","CHURCAMPA",1,36,118,105,38,11
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150110,"LIMA METROPOLITANA","LIMA","COMAS","CEM029","COMAS",1,67,438,257,181,67
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120201,"JUNÍN","CONCEPCIÓN","CONCEPCIÓN","CEM030","CONCEPCION",1,18,179,89,86,22
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80108,"CUSCO","CUSCO","WANCHAQ","CEM031","CUSCO",1,91,972,520,503,40
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150111,"LIMA METROPOLITANA","LIMA","EL AGUSTINO","CEM032","EL AGUSTINO",1,117,241,42,285,31
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80801,"CUSCO","ESPINAR","ESPINAR","CEM033","ESPINAR",1,16,270,101,173,12
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",140201,"LAMBAYEQUE","FERREÑAFE","FERREÑAFE","CEM034","FERREÑAFE",1,23,129,110,39,3
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150801,"LIMA PROVINCIAS","HUAURA","HUACHO","CEM035","HUACHO",1,93,474,400,149,18
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",130901,"LA LIBERTAD","SÁNCHEZ CARRIÓN","HUAMACHUCO","CEM036","HUAMACHUCO",1,27,234,64,156,41
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50301,"AYACUCHO","HUANCA SANCOS","SANCOS","CEM037","HUANCASANCOS",1,11,64,38,26,11
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",90101,"HUANCAVELICA","HUANCAVELICA","HUANCAVELICA","CEM038","HUANCAVELICA",1,43,282,97,186,42
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120101,"JUNÍN","HUANCAYO","HUANCAYO","CEM039","HUANCAYO",1,158,853,614,306,91
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50401,"AYACUCHO","HUANTA","HUANTA","CEM040","HUANTA",1,33,227,107,117,36
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",100102,"HUÁNUCO","HUÁNUCO","AMARILIS","CEM041","HUANUCO",1,54,404,228,187,43
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",20101,"ÁNCASH","HUARAZ","HUARAZ","CEM042","HUARAZ",1,21,172,65,100,28
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",21101,"ÁNCASH","HUARMEY","HUARMEY","CEM043","HUARMEY",1,18,186,81,85,38
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150701,"LIMA PROVINCIAS","HUAROCHIRÍ","MATUCANA","CEM044","HUAROCHIRI",1,41,183,96,88,40
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150103,"LIMA METROPOLITANA","LIMA","ATE","CEM045","HUAYCAN",1,64,358,120,215,87
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",170204,"MADRE DE DIOS","MANU","HUEPETUHE","CEM046","HUEPETUHE",1,10,97,72,28,7
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",170302,"MADRE DE DIOS","TAHUAMANU","IBERIA","CEM047","IBERIA",1,5,101,28,62,16
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",110101,"ICA","ICA","ICA","CEM048","ICA",1,117,329,167,231,48
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",210501,"PUNO","EL COLLAO","ILAVE","CEM049","ILAVE",1,14,210,78,140,6
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150112,"LIMA METROPOLITANA","LIMA","INDEPENDENCIA                                           ","CEM050","INDEPENDENCIA",1,69,164,98,106,29
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",160108,"LORETO","MAYNAS","PUNCHANA","CEM051","IQUITOS",1,49,451,316,136,48
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",60801,"CAJAMARCA","JAÉN","JAÉN","CEM052","JAEN",1,14,254,161,82,25
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",120401,"JUNÍN","JAUJA","JAUJA","CEM053","JAUJA",1,155,366,241,250,30
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",211101,"PUNO","SAN ROMÁN","JULIACA","CEM054","JULIACA",1,13,330,148,186,9
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",80907,"CUSCO","LA CONVENCIÓN","KIMBIRI","CEM055","KIMBIRI",1,6,163,104,47,18
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",130105,"LA LIBERTAD","TRUJILLO","LA ESPERANZA","CEM056","LA ESPERANZA",1,99,338,162,233,42
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50501,"AYACUCHO","LA MAR","SAN MIGUEL","CEM057","LA MAR",1,15,149,83,77,4
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150134,"LIMA METROPOLITANA","LIMA","SAN LUIS","CEM058","SAN LUIS",1,51,144,94,68,33
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",140301,"LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE","CEM059","LAMBAYEQUE",1,30,169,119,77,3
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150101,"LIMA METROPOLITANA","LIMA","LIMA","CEM060","LIMA",1,199,943,754,245,143
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",150117,"LIMA METROPOLITANA","LIMA","LOS OLIVOS","CEM061","LOS OLIVOS",1,141,540,284,319,78
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",50601,"AYACUCHO","LUCANAS","PUQUIO","CEM062","LUCANAS",1,25,174,121,57,21
2015,"ENE - DIC","11/01/2016","ENT001","PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL","LIN001","ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA","SER001","CENTRO EMERGENCIA MUJER",170101,"MADRE DE DIOS","TAMBOPATA","TAMBOPATA","CEM063","MADRE DE DIOS",1,35,242,113,103,61
